unit,post,treat,Y
1635,0,0.0,1.6197702644575582
1636,0,0.0,4.21957338359382
1637,0,0.0,1.4629670841202045
1638,0,0.0,1.467718566802628
1639,0,0.0,1.516176637560324
1640,0,0.0,1.510871215654277
1641,0,0.0,2.107053175659104
1642,0,0.0,1.861302897646583
1643,0,0.0,-0.009279640835451408
1644,0,0.0,1.1833510727599041
1645,0,0.0,0.7049263743176617
1646,0,0.0,0.38337455890387573
1647,0,0.0,-1.2423121775454478
1648,0,0.0,-0.9098052038955009
1649,0,0.0,0.584565997763654
1650,0,0.0,0.6377487496659573
1651,0,0.0,3.2368625396636124
1652,0,0.0,0.2345833025758166
1653,0,0.0,-1.1518939622683773
1654,0,0.0,-0.8213547516785669
1655,0,0.0,0.9283853884895195
1656,0,0.0,2.2665203232374473
1657,0,0.0,2.542314423549154
1658,0,0.0,0.808299363987753
1659,0,0.0,4.022153577593734
1660,0,0.0,0.29363678225364087
1661,0,0.0,-0.7382846904209772
1662,0,0.0,0.43540337795067485
1663,0,0.0,-0.6806902040511509
1664,0,0.0,0.4517576231340644
1665,0,0.0,0.6674611622115599
1666,0,0.0,3.474432434517636
1667,0,0.0,-0.4708830528982815
1668,0,0.0,4.098271459417721
1669,0,0.0,1.567903372686033
1670,0,0.0,3.9439763854496355
1671,0,0.0,2.3659547090290576
1672,0,0.0,0.21898077495443746
1673,0,0.0,0.5593553261189312
1674,0,0.0,0.8204746757305625
1675,0,0.0,0.5077927983858324
1676,0,0.0,3.4403997164533644
1677,0,0.0,0.49644685259804877
1678,0,0.0,-1.7759332294091594
1679,0,0.0,0.6733151111131678
1680,0,0.0,0.6804253696974256
1681,0,0.0,0.6574458543322701
1682,0,0.0,1.1281324171829827
1683,0,0.0,1.425474578458713
1684,0,0.0,3.3124649952037513
1685,0,0.0,1.840527405022688
1686,0,0.0,-2.170689815055617
1687,0,0.0,-0.6653397392647857
1688,0,0.0,0.4979898138580513
1689,0,0.0,2.0425168589497114
1690,0,0.0,1.52242341724005
1691,0,0.0,-0.5593468219001019
1692,0,0.0,1.976881444724124
1693,0,0.0,1.9127894266665424
1694,0,0.0,2.645012325398117
1695,0,0.0,0.28657753165909616
1696,0,0.0,2.082515173697146
1697,0,0.0,1.4115861831285457
1698,0,0.0,-1.2839237081993429
1699,0,0.0,2.2669372625211435
1700,0,0.0,1.1071336716187417
1701,0,0.0,1.9609086317007294
1702,0,0.0,-2.3011526654398295
1703,0,0.0,0.7827195538283027
1704,0,0.0,0.0702733604010054
1705,0,0.0,2.7884099897507477
1706,0,0.0,0.6132894378485159
1707,0,0.0,1.0823084826087628
1708,0,0.0,0.699850927871816
1709,0,0.0,1.587885543166787
1710,0,0.0,1.0530780243300737
1711,0,0.0,0.19533070803830843
1712,0,0.0,1.7593989280883007
1713,0,0.0,0.9924097472639704
1714,0,0.0,0.3588899892407996
1715,0,0.0,0.41520446915698594
1716,0,0.0,2.259249792841087
1717,0,0.0,1.5308394320197154
1718,0,0.0,-0.9995893431810852
1719,0,0.0,0.9499303760717736
1720,0,0.0,3.3155638277938055
1721,0,0.0,0.03424645962383421
1722,0,0.0,1.2194212087520704
1723,0,0.0,-0.4107089369392438
1724,0,0.0,0.42203637952882556
1725,0,0.0,0.7299220902049665
1726,0,0.0,1.9208790206520472
1727,0,0.0,0.21663704264691086
1728,0,0.0,3.3052904756127903
1729,0,0.0,-0.4948638727510468
1730,0,0.0,1.463214246325467
1731,0,0.0,-1.2328853624084641
1732,0,0.0,1.2083752756715542
1733,0,0.0,2.6319005716767956
1734,0,0.0,1.5089985624661375
1735,0,0.0,-0.8065699535712472
1736,0,0.0,4.047770033027341
1737,0,0.0,2.573535412094308
1738,0,0.0,0.506946120410662
1739,0,0.0,1.1672246329008389
1740,0,0.0,1.2609423384395475
1741,0,0.0,-1.317392190361697
1742,0,0.0,-0.09001198405545763
1743,0,0.0,1.0334364749421787
1744,0,0.0,3.0893885782872657
1745,0,0.0,0.009771842527600993
1746,0,0.0,0.6990641600066179
1747,0,0.0,2.389452336871833
1748,0,0.0,2.0068032264115083
1749,0,0.0,3.1218794284390885
1750,0,0.0,2.1093654040958008
1751,0,0.0,1.4976725373088604
1752,0,0.0,1.5093542664010484
1753,0,0.0,2.9669655032924367
1754,0,0.0,0.06520029973227182
1755,0,0.0,2.1481971428009743
1756,0,0.0,0.35174952364263046
1757,0,0.0,0.46013155564277086
1758,0,0.0,1.3464124010792402
1759,0,0.0,1.0168242449926745
1760,0,0.0,0.15624323535045448
1761,0,0.0,0.7705394020444211
1762,0,0.0,0.9294960123980047
1763,0,0.0,1.8329488899697264
1764,0,0.0,1.0285645602718523
1765,0,0.0,1.6294056715519283
1766,0,0.0,1.5514792070891872
1767,0,0.0,0.14473248910777592
1768,0,0.0,1.543763701979651
1769,0,0.0,-2.7003884852963296
1770,0,0.0,3.8966781403263715
1771,0,0.0,4.259054606314378
1772,0,0.0,1.3048125357224574
1773,0,0.0,0.07497706571584284
1774,0,0.0,1.7428347220115419
1775,0,0.0,-0.9690385506405064
1776,0,0.0,3.054055290659242
1777,0,0.0,1.794724710439382
1778,0,0.0,-0.04599560927001267
1779,0,0.0,-0.776937742019767
1780,0,0.0,-2.5891473273543513
1781,0,0.0,1.6806450070903276
1782,0,0.0,-1.355739409983923
1783,0,0.0,0.4021655147254434
1784,0,0.0,0.9449876002408014
1785,0,0.0,0.2052839568262088
1786,0,0.0,-1.0577454089807192
1787,0,0.0,1.0676719290183578
1788,0,0.0,1.0363511592714747
1789,0,0.0,0.7989291985518234
1790,0,0.0,3.5736602022140738
1791,0,0.0,3.846060868976294
1792,0,0.0,0.7392069832083688
1793,0,0.0,2.272838308412931
1794,0,0.0,0.30160966425675206
1795,0,0.0,-1.2356817854888162
1796,0,0.0,1.5804904934099198
1797,0,0.0,-1.0935626780014918
1798,0,0.0,2.6382558986470217
1799,0,0.0,0.9203505253923886
1800,0,0.0,0.5331762205899776
1801,0,0.0,-0.49916787968840026
1802,0,0.0,0.9821895149502907
1803,0,0.0,0.41617873717960074
1804,0,0.0,-1.3972711698792777
1805,0,0.0,0.6549844653735555
1806,0,0.0,0.9805676463777111
1807,0,0.0,1.7065622719395956
1808,0,0.0,0.21013226718887767
1809,0,0.0,0.8334574483863815
1810,0,0.0,0.3114351648477409
1811,0,0.0,0.2907059204950223
1812,0,0.0,0.43063649950475114
1813,0,0.0,1.3838660974263544
1814,0,0.0,0.47348944376852287
1815,0,0.0,0.510640666491951
1816,0,0.0,2.4790392224451496
1817,0,0.0,1.05352019950717
1818,0,0.0,2.3023528177920842
1819,0,0.0,-1.3533486483636024
1820,0,0.0,3.4396889100969616
1821,0,0.0,1.4543831404899068
1822,0,0.0,0.7965218640433546
1823,0,0.0,2.1211762053039336
1824,0,0.0,3.39921935752224
1825,0,0.0,-0.29197267471686517
1826,0,0.0,-1.9660203665131233
1827,0,0.0,1.3273809550540145
1828,0,0.0,-1.3651178156989983
1829,0,0.0,-0.5236616315594966
1830,0,0.0,4.084218791504717
1831,0,0.0,-0.6623934270409604
1832,0,0.0,-0.9953558328232981
1833,0,0.0,2.0534321190435225
1834,0,0.0,2.124405692084239
1835,0,0.0,3.0665191664798437
1836,0,0.0,-1.2008250634402389
1837,0,0.0,0.5106887635447932
1838,0,0.0,1.9879077429482659
1839,0,0.0,0.33305210437888866
1840,0,0.0,3.048216291766871
1841,0,0.0,0.2978861570259217
1842,0,0.0,0.5329134159166999
1843,0,0.0,0.4749286093717049
1844,0,0.0,2.739762349468539
1845,0,0.0,1.5722280115838052
1846,0,0.0,0.43395412691096347
1847,0,0.0,-0.21517087194317552
1848,0,0.0,1.179440537440937
1849,0,0.0,1.5624174251265217
1850,0,0.0,1.3541360844307053
1851,0,0.0,1.0129134841617438
1852,0,0.0,1.4408951018979939
1853,0,0.0,0.04492196181469643
1854,0,0.0,1.2578290934881242
1855,0,0.0,0.7777479749543664
1856,0,0.0,-0.5692641339556492
1857,0,0.0,1.0570769386655583
1858,0,0.0,1.0384388824349104
1859,0,0.0,-0.9279902089641834
1860,0,0.0,2.377914603621091
1861,0,0.0,0.3200250675417915
1862,0,0.0,1.0631138745920063
1863,0,0.0,-0.12856484955808778
1864,0,0.0,0.7471748482494217
1865,0,0.0,4.220158309856768
1866,0,0.0,1.7164967332508663
1867,0,0.0,0.6279900391284106
1868,0,0.0,-0.7798189736138499
1869,0,0.0,0.4488987297399387
1870,0,0.0,0.2789178730605424
1871,0,0.0,1.5905018186831268
1872,0,0.0,-0.0004893989102783269
1873,0,0.0,2.1142617041463234
1874,0,0.0,0.6669563880552478
1875,0,0.0,-1.151583402867399
1876,0,0.0,2.5905501110836937
1877,0,0.0,0.4191558886868254
1878,0,0.0,-0.18888595123629903
1879,0,0.0,0.9152693989277201
1880,0,0.0,1.5796683549640083
1881,0,0.0,0.20889121716886816
1882,0,0.0,1.9543577267341474
1883,0,0.0,-0.3837234955475328
1884,0,0.0,2.7306147012182898
1885,0,0.0,-1.410051687203739
1886,0,0.0,0.18260401942535087
1887,0,0.0,2.581932541744043
1888,0,0.0,0.15044162882166234
1889,0,0.0,0.39879099847167865
1890,0,0.0,-1.3256307832046348
1891,0,0.0,2.4189179357603043
1892,0,0.0,0.8907601030982649
1893,0,0.0,2.0704657875119103
1894,0,0.0,1.5173068624711714
1895,0,0.0,-1.6352410698470479
1896,0,0.0,-1.7783856225880204
1897,0,0.0,0.0743281507106679
1898,0,0.0,3.6590587250245763
1899,0,0.0,0.512879429679738
1900,0,0.0,3.5531823655650667
1901,0,0.0,-1.0931670405834932
1902,0,0.0,1.9204227589525393
1903,0,0.0,1.972931643734141
1904,0,0.0,-0.9934604849856115
1905,0,0.0,-1.8183344816176135
1906,0,0.0,3.1709776785285504
1907,0,0.0,-0.37875495797692404
1908,0,0.0,2.8005403216037874
1909,0,0.0,-0.09753994570226632
1910,0,0.0,2.5619818753582866
1911,0,0.0,0.7461095378830631
1912,0,0.0,2.3055094447696693
1913,0,0.0,2.0657147442582375
1914,0,0.0,3.190876793646742
1915,0,0.0,3.0972939435058993
1916,0,0.0,2.050160689048525
1917,0,0.0,0.5435108637336968
1918,0,0.0,-1.6621658081635005
1919,0,0.0,0.7408573563108616
1920,0,0.0,0.5995954318598955
1921,0,0.0,3.2861544304288497
1922,0,0.0,3.021381889530875
1923,0,0.0,1.184394891674746
1924,0,0.0,1.8648363237309145
1925,0,0.0,3.680130749870239
1926,0,0.0,-0.0765832757657734
1927,0,0.0,1.3975097205037559
1928,0,0.0,-0.12210157270442545
1929,0,0.0,2.1086512358147855
1930,0,0.0,0.2539289321754079
1931,0,0.0,-1.6555259328972771
1932,0,0.0,2.8159642237431064
1933,0,0.0,0.8960764427612551
1934,0,0.0,3.106651004364233
1935,0,0.0,2.882686544867346
1936,0,0.0,1.4849992712180875
1937,0,0.0,-1.1810549779420807
1938,0,0.0,1.6495600554279215
1939,0,0.0,0.4387580538932794
1940,0,0.0,4.454387451766026
1941,0,0.0,1.8726281774179587
1942,0,0.0,3.255203584052039
1943,0,0.0,1.4234604782086093
1944,0,0.0,3.145958084182654
1945,0,0.0,2.0186716580857564
1946,0,0.0,0.5458935812336707
1947,0,0.0,2.8002565499851624
1948,0,0.0,-1.31011208375517
1949,0,0.0,3.266738141796159
1950,0,0.0,3.383543106125911
1951,0,0.0,1.8822048995446552
1952,0,0.0,0.26043791173086106
1953,0,0.0,-0.6413361772885819
1954,0,0.0,2.3105641840543223
1955,0,0.0,1.9548873999498926
1956,0,0.0,-1.8955814351127378
1957,0,0.0,0.40992138010626145
1958,0,0.0,-1.389259903540645
1959,0,0.0,0.9142525922509775
1960,0,0.0,0.18436772791659595
1961,0,0.0,1.066588922975561
1962,0,0.0,-0.6072181457437607
1963,0,0.0,3.046705286160388
1964,0,0.0,-1.5213773003096827
1965,0,0.0,2.4057695482047436
1966,0,0.0,2.67844250764987
1967,0,0.0,-0.9248268759921152
1968,0,0.0,0.33110622172216364
1969,0,0.0,1.0941066159666957
1970,0,0.0,-1.6832442159334842
1971,0,0.0,0.672513386675128
1972,0,0.0,-1.2016816563775734
1973,0,0.0,0.7016999126386212
1974,0,0.0,0.0639490247890282
1975,0,0.0,1.2887147035690505
1976,0,0.0,0.4080780150708918
1977,0,0.0,1.4919939782056868
1978,0,0.0,-0.07968589418449712
1979,0,0.0,-4.080831150837517
1980,0,0.0,0.5525924043849602
1981,0,0.0,-1.195684778387378
1982,0,0.0,2.4100457968333844
1983,0,0.0,-0.8710661488509732
1984,0,0.0,2.555720207900893
1985,0,0.0,1.849504731874105
1986,0,0.0,1.214061344559504
1987,0,0.0,2.801841647146576
1988,0,0.0,-2.746880195597753
1989,0,0.0,0.8026595669086941
1990,0,0.0,0.9195381654910101
1991,0,0.0,0.3352429155673242
1992,0,0.0,1.0073376258771365
1993,0,0.0,0.6544227576274457
1994,0,0.0,-1.0947450611255363
1995,0,0.0,1.7248610326218756
1996,0,0.0,0.20257481108191144
1997,0,0.0,1.411072587402455
1998,0,0.0,1.0619043026975983
1999,0,0.0,2.431153452109495
2000,0,0.0,3.6741945650150907
2001,0,0.0,-1.6280625771353119
2002,0,0.0,2.659667769422692
2003,0,0.0,2.008346938621918
2004,0,0.0,1.5335964557054058
2005,0,0.0,2.4456762277245847
2006,0,0.0,3.6266757927842233
2007,0,0.0,0.10740759284161783
2008,0,0.0,5.984469906799902
2009,0,0.0,-0.9185650581133331
2010,0,0.0,0.5258099297438855
2011,0,0.0,1.9491932626779027
2012,0,0.0,0.24876051796741927
2013,0,0.0,0.8573502349648737
2014,0,0.0,1.839358542285467
2015,0,0.0,1.3485960075527514
2016,0,0.0,3.6129287769175735
2017,0,0.0,3.0786857151004074
2018,0,0.0,0.245753960991536
2019,0,0.0,1.4901680273469409
2020,0,0.0,2.437631695058901
2021,0,0.0,-2.1076331778579327
2022,0,0.0,1.3341645276834786
2023,0,0.0,0.4311806108282117
2024,0,0.0,0.9359010168592387
2025,0,0.0,3.8463774880122426
2026,0,0.0,2.2942874061094787
2027,0,0.0,1.6989952208928973
2028,0,0.0,-0.060376004998699884
2029,0,0.0,2.779302565487383
2030,0,0.0,-0.6459384823807026
2031,0,0.0,0.8165654375513494
2032,0,0.0,1.6356130419270443
2033,0,0.0,1.4213586727422745
2034,0,0.0,0.4492129345189302
2035,0,0.0,-0.03875429251192353
2036,0,0.0,3.7007481725768265
2037,0,0.0,-0.8512604049725265
2038,0,0.0,2.4357832564968036
2039,0,0.0,0.6266039671546482
2040,0,0.0,-0.3808385407985533
2041,0,0.0,0.5614392695557893
2042,0,0.0,0.6627332375826693
2043,0,0.0,-0.7083386351230885
2044,0,0.0,3.1563944610363563
2045,0,0.0,1.440961160776269
2046,0,0.0,-0.524808428295537
2047,0,0.0,-0.11953257399578976
2048,0,0.0,-1.743909119612547
2049,0,0.0,1.468647074196542
2050,0,0.0,0.4361293280066625
2051,0,0.0,-1.2786715546505105
2052,0,0.0,-0.4691407165793011
2053,0,0.0,0.04756594938372749
2054,0,0.0,-0.30361568192273225
2055,0,0.0,4.819958150131454
2056,0,0.0,2.480386999153625
2057,0,0.0,-0.9260351100609974
2058,0,0.0,1.915547424713855
2059,0,0.0,0.7235852756690454
2060,0,0.0,1.2696829432635688
2061,0,0.0,0.43340489081660327
2062,0,0.0,1.962929633591424
2063,0,0.0,3.013292281959019
2064,0,0.0,1.1985943900173988
2065,0,0.0,-0.4180249582462079
2066,0,0.0,1.0719743041211391
2067,0,0.0,2.203071656848817
2068,0,0.0,2.37305133998935
2069,0,0.0,0.5857211621884268
2070,0,0.0,-1.1614534091882796
2071,0,0.0,2.718945097391715
2072,0,0.0,0.7420447207081402
2073,0,0.0,1.608766126162704
2074,0,0.0,3.9620083877750387
2075,0,0.0,1.8696044486380374
2076,0,0.0,2.021058125677426
2077,0,0.0,0.7720014874148957
2078,0,0.0,2.0783826025099748
2079,0,0.0,-2.2433252557720875
2080,0,0.0,-2.387825510368172
2081,0,0.0,1.3066700897154448
2082,0,0.0,-1.3321155494758607
2083,0,0.0,3.5444855559776762
2084,0,0.0,2.567194528690149
2085,0,0.0,3.4666433295216246
2086,0,0.0,0.44915747963696506
2087,0,0.0,1.4761156894606815
2088,0,0.0,0.8823210981135708
2089,0,0.0,0.5262040283208413
2090,0,0.0,-0.5113991051890574
2091,0,0.0,0.5582533243992089
2092,0,0.0,-0.189129423759407
2093,0,0.0,1.7352612293717635
2094,0,0.0,0.14714216243993983
2095,0,0.0,2.919601612807184
2096,0,0.0,-0.2451601250221782
2097,0,0.0,0.6076855412301723
2098,0,0.0,1.559598487452919
2099,0,0.0,0.9072924904752144
2100,0,0.0,0.12120890975443266
2101,0,0.0,2.1695778462843855
2102,0,0.0,0.5003301564472349
2103,0,0.0,2.642257537763776
2104,0,0.0,0.867620447303132
2105,0,0.0,1.916148122149919
2106,0,0.0,1.6560790729173966
2107,0,0.0,-1.4897370877492953
2108,0,0.0,3.775610156214925
2109,0,0.0,-1.3246781449978755
2110,0,0.0,2.585132197921209
2111,0,0.0,0.39967691356964297
2112,0,0.0,0.9517053594008636
2113,0,0.0,0.058574698171066086
2114,0,0.0,2.4582043425885542
2115,0,0.0,-0.13026487452372426
2116,0,0.0,-0.6825314798262536
2117,0,0.0,3.0259823321472608
2118,0,0.0,3.067565430868244
2119,0,0.0,0.84396463989778
2120,0,0.0,-0.7843445369188298
2121,0,0.0,0.3082795810584261
2122,0,0.0,0.3698766492120905
2123,0,0.0,2.4728362697336053
2124,0,0.0,3.4112058967725583
2125,0,0.0,1.8616706194667259
2126,0,0.0,0.7311976575683794
2127,0,0.0,-0.6539358047698429
2128,0,0.0,1.8302567466797661
2129,0,0.0,2.0675587580874
2130,0,0.0,-1.0566858452320007
2131,0,0.0,0.7497111265761607
2132,0,0.0,2.088874103038724
2133,0,0.0,0.47473027525010036
2134,0,0.0,1.0680626608736252
2135,0,0.0,2.389381679384813
2136,0,0.0,1.0779046126748995
2137,0,0.0,-2.422901262564655
2138,0,0.0,2.7364614653229906
2139,0,0.0,1.6841806934087329
2140,0,0.0,-1.3513539647358463
2141,0,0.0,2.3781357008285937
2142,0,0.0,-0.29188330878968904
2143,0,0.0,2.328666267148958
2144,0,0.0,-1.0292547220076802
2145,0,0.0,1.883862898840391
2146,0,0.0,1.3699460570512618
2147,0,0.0,-0.5004115451086313
2148,0,0.0,1.0828390950988018
2149,0,0.0,3.3294843619645773
2150,0,0.0,3.9121899943423264
2151,0,0.0,0.5600354197735645
2152,0,0.0,2.5448184440695694
2153,0,0.0,-1.3429043875013678
2154,0,0.0,3.011066994677594
2155,0,0.0,2.539243138511693
2156,0,0.0,3.522321252310067
2157,0,0.0,0.2323188831592935
2158,0,0.0,0.2228122221848663
2159,0,0.0,2.7668342476643732
2160,0,0.0,1.5209499560918749
2161,0,0.0,1.0361285827918916
2162,0,0.0,2.2401583741461963
2163,0,0.0,2.0405930568232593
2164,0,0.0,1.0838460340670224
2165,0,0.0,2.4638806301028153
2166,0,0.0,1.7306238753186578
2167,0,0.0,1.0052825677925765
2168,0,0.0,-1.13870309538241
2169,0,0.0,0.38956986468304766
2170,0,0.0,1.4396760687200263
2171,0,0.0,-1.18264406685266
2172,0,0.0,-0.9628244025973487
2173,0,0.0,-1.133600442088139
2174,0,0.0,0.9024126830134659
2175,0,0.0,0.8809720124071145
2176,0,0.0,-0.9847283661733754
2177,0,0.0,-0.48767393870092257
2178,0,0.0,2.771680590555878
2179,0,0.0,1.8657702336630342
2180,0,0.0,1.820564418723698
2181,0,0.0,-0.9798568571040298
2182,0,0.0,1.7077898415624806
2183,0,0.0,0.3384069790205875
2184,0,0.0,-1.2221875695756141
2185,0,0.0,-0.9053019051770712
2186,0,0.0,2.5329585048513334
2187,0,0.0,-1.5952389256450328
2188,0,0.0,4.8735364641758405
2189,0,0.0,-1.8785509180732052
2190,0,0.0,2.5804900363341563
2191,0,0.0,1.4190485860160598
2192,0,0.0,2.131381439202391
2193,0,0.0,1.974829404994753
2194,0,0.0,2.547781675147864
2195,0,0.0,0.8846635561185874
2196,0,0.0,1.5233886330051374
2197,0,0.0,1.4918324863150056
2198,0,0.0,1.8333458102035292
2199,0,0.0,1.2435096568908128
2200,0,0.0,2.6300242137323937
2201,0,0.0,-0.8617188955736057
2202,0,0.0,1.9964649126407414
2203,0,0.0,0.29621387343561056
2204,0,0.0,1.0930821594684945
2205,0,0.0,4.380279335738745
2206,0,0.0,2.9581009251280976
2207,0,0.0,-1.4906737388986349
2208,0,0.0,0.3766040309667483
2209,0,0.0,-0.08466719711839832
2210,0,0.0,1.9858931459218072
2211,0,0.0,2.797008854939042
2212,0,0.0,-0.5098895813973865
2213,0,0.0,0.6523828881040238
2214,0,0.0,1.1887802669368164
2215,0,0.0,0.09309470751537041
2216,0,0.0,1.178902489753622
2217,0,0.0,2.1782249431799787
2218,0,0.0,1.753129091190526
2219,0,0.0,0.21234146956819067
2220,0,0.0,3.3307667737016855
2221,0,0.0,-2.3137826287416243
2222,0,0.0,-2.2188143066994135
2223,0,0.0,0.3032962433779258
2224,0,0.0,1.4940609821852004
2225,0,0.0,-0.5906775427356914
2226,0,0.0,4.632584812101762
2227,0,0.0,1.2345713577616568
2228,0,0.0,0.7556232762157524
2229,0,0.0,2.504128217500039
2230,0,0.0,-1.3188559825894188
2231,0,0.0,3.152765081485554
2232,0,0.0,-0.7946938815681328
2233,0,0.0,-0.914662046228077
2234,0,0.0,1.1880643995764197
2235,0,0.0,0.18183026871616215
2236,0,0.0,2.147703700658213
2237,0,0.0,0.3979733198820722
2238,0,0.0,2.334193398084261
2239,0,0.0,1.9504888771984015
2240,0,0.0,1.5461385360449795
2241,0,0.0,1.0291401558111575
2242,0,0.0,0.3993991753963796
2243,0,0.0,0.6983876639598239
2244,0,0.0,1.0652400570126472
2245,0,0.0,2.234178839687928
2246,0,0.0,1.2464085552338617
2247,0,0.0,0.04818078331367737
2248,0,0.0,2.120118389227911
2249,0,0.0,0.29426345584706337
2250,0,0.0,3.1850762617251167
2251,0,0.0,1.7977441075759133
2252,0,0.0,3.086120546890405
2253,0,0.0,0.9748199750562808
2254,0,0.0,1.9803604909356962
2255,0,0.0,0.9445562327789139
2256,0,0.0,0.1125121294917979
2257,0,0.0,2.0575459631599813
2258,0,0.0,0.13755363650769126
2259,0,0.0,0.11696208238054073
2260,0,0.0,-1.570147146500953
2261,0,0.0,3.0117367268557906
2262,0,0.0,0.44413757267330456
2263,0,0.0,0.38795040196257713
2264,0,0.0,0.1531315112922722
2265,0,0.0,0.41387605306647857
2266,0,0.0,-0.05314055818196306
2267,0,0.0,-0.682669529559276
2268,0,0.0,1.9151839082692144
2269,0,0.0,0.05496728037819598
2270,0,0.0,2.4841097708391833
2271,0,0.0,1.151168797377729
2272,0,0.0,-2.1084190930690965
2273,0,0.0,1.9128520973656558
2274,0,0.0,1.0189030559339147
2275,0,0.0,1.1291694695483956
2276,0,0.0,2.026363779682968
2277,0,0.0,-0.23517847683530713
2278,0,0.0,2.9102910779773965
2279,0,0.0,0.43322295250951737
2280,0,0.0,3.491986925957589
2281,0,0.0,-0.7878320650798845
2282,0,0.0,-0.5510303603177975
2283,0,0.0,1.2824134715002857
2284,0,0.0,1.5541808910515518
2285,0,0.0,0.881158443277988
2286,0,0.0,1.2258352034799493
2287,0,0.0,2.396089210018009
2288,0,0.0,0.5822105563634733
2289,0,0.0,-0.6156078422798075
2290,0,0.0,3.0833412905913393
2291,0,0.0,2.7414609963680396
2292,0,0.0,2.5244691032047437
2293,0,0.0,-0.8324488810249933
2294,0,0.0,-0.2901458806852306
2295,0,0.0,1.775081468077005
2296,0,0.0,3.686657865316379
2297,0,0.0,3.2259018541302202
2298,0,0.0,0.7523114853897385
2299,0,0.0,-0.23643664821525734
2300,0,0.0,-0.6042634619821299
2301,0,0.0,0.562931365453936
2302,0,0.0,5.134214370205142
2303,0,0.0,-0.5531038043590373
2304,0,0.0,1.0099800653579232
2305,0,0.0,-0.1886485095846664
2306,0,0.0,1.4200638206124827
2307,0,0.0,-1.745453025511269
2308,0,0.0,-0.7545074565552929
2309,0,0.0,-0.4815389567337691
2310,0,0.0,-0.8240612109404646
2311,0,0.0,-0.30159267356749275
2312,0,0.0,0.9999026754112373
2313,0,0.0,3.0743332982661853
2314,0,0.0,0.63899584805836
2315,0,0.0,-0.20078536515936007
2316,0,0.0,1.7187292987302318
2317,0,0.0,2.4949295917682086
2318,0,0.0,-0.8001422357804628
2319,0,0.0,-0.24951372478666145
2320,0,0.0,-0.10518053987561471
2321,0,0.0,0.5434810397114649
2322,0,0.0,0.6745182068987523
2323,0,0.0,1.19456496117021
2324,0,0.0,0.45129030643404944
2325,0,0.0,1.8223500947851634
2326,0,0.0,0.5133167187586207
2327,0,0.0,-1.3992432816751603
2328,0,0.0,1.8093409395156905
2329,0,0.0,-0.3127177386374469
2330,0,0.0,0.2925857481345411
2331,0,0.0,2.140426768580432
2332,0,0.0,1.5617791302592896
2333,0,0.0,0.16645961273275378
2334,0,0.0,2.7238390067965605
2335,0,0.0,2.6177352402690612
2336,0,0.0,-0.9956670822744149
2337,0,0.0,-3.3573613719160864
2338,0,0.0,0.9320756190349796
2339,0,0.0,0.7065768888204724
2340,0,0.0,2.26521180004087
2341,0,0.0,3.1089036809979764
2342,0,0.0,3.330188186564933
2343,0,0.0,4.014541751759165
2344,0,0.0,-0.623723919569209
2345,0,0.0,3.1926527371167945
2346,0,0.0,-1.5015779298528744
2347,0,0.0,-2.923788949072237
2348,0,0.0,-0.9339211044053504
2349,0,0.0,1.1251862210455594
2350,0,0.0,1.6024606136725186
2351,0,0.0,0.3682494190572223
2352,0,0.0,0.8471796353534273
2353,0,0.0,1.238863204473613
2354,0,0.0,0.9580023974607405
2355,0,0.0,-0.6614916581717649
2356,0,0.0,1.1886207653266543
2357,0,0.0,3.217651385390905
2358,0,0.0,0.714977181998677
2359,0,0.0,-1.0244217879630244
2360,0,0.0,3.611578109720923
2361,0,0.0,1.1125525032471086
2362,0,0.0,0.612873666873144
2363,0,0.0,3.3989712968120025
2364,0,0.0,-0.23054056612701235
2365,0,0.0,1.454967707148144
2366,0,0.0,-1.6128252323947398
2367,0,0.0,-0.11062975850946866
2368,0,0.0,-1.2019147493986342
2369,0,0.0,0.7405534518344298
2370,0,0.0,1.7768613380311353
2371,0,0.0,0.7243249086230226
2372,0,0.0,1.818056199889811
2373,0,0.0,0.9898221654007349
2374,0,0.0,-0.5285021198494975
2375,0,0.0,2.4202581149578366
2376,0,0.0,1.973046849131468
2377,0,0.0,2.008274481565593
2378,0,0.0,0.06464338268524616
2379,0,0.0,-1.4046641178807535
2380,0,0.0,1.0511476700233988
2381,0,0.0,2.4007152331377943
2382,0,0.0,0.33102058703741954
2383,0,0.0,0.0011263960781835447
2384,0,0.0,1.4887927958904257
2385,0,0.0,-1.5735438507644335
2386,0,0.0,-1.888339050312708
2387,0,0.0,2.102477442252428
2388,0,0.0,1.2146780285989704
2389,0,0.0,1.6224313632924985
2390,0,0.0,1.1789793262813608
2391,0,0.0,-1.1819787902423506
2392,0,0.0,-0.09450845609878344
2393,0,0.0,0.4873938688297198
2394,0,0.0,1.750106474583352
2395,0,0.0,0.2599663650743904
2396,0,0.0,1.6903088963190318
2397,0,0.0,-0.21901238955500246
2398,0,0.0,3.224476300286018
2399,0,0.0,1.1942012806914595
2400,0,0.0,1.5788515166623993
2401,0,0.0,1.7353575355131023
2402,0,0.0,-2.7683954041984293
2403,0,0.0,1.541561714822131
2404,0,0.0,0.8359500420564928
2405,0,0.0,0.5111752919821617
2406,0,0.0,1.5324159983826169
2407,0,0.0,0.2809469467275991
2408,0,0.0,2.940669835123667
2409,0,0.0,3.6871189937723736
2410,0,0.0,1.2307196940894938
